Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,X64
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.9341557132083,10.5894420185074,9.44849845137101,11.2211837828797,9.76374804521663,9.61519551059308,9.90563558116901,9.61027985708872,10.4487508488204,10.3156868213142,11.3946234118099,11.6578083497695,11.8211772568067,12.4051424986904,15.505650489151,14.4273423777635,13.6629732273643,13.6063315893149,13.9824773363144,14.2208156330558,15.1814810601694,14.4330545310578,13.0640679280878,11.6538661888876,11.519154773234,11.2875467862904,11.8318025052993,12.1200497350589,14.1144737614364,13.5338690971622,14.536014970693,14.8541052306242,15.9954232848189,15.2456891485049,15.578057574642,16.7489837313277,16.9434136398942,17.5038755995296,18.1124927667303,18.3002773111575,19.0896815520181,19.6315720637641,18.7878377228698,19.1130023436085,20.511377894373,20.7207500758038,20.1997664487482,20.7679098291186,21.9144001893255,19.1633946237435,20.0987325089875,21.2249600813913,22.1346584468182,22.6199928823725,22.7465397142491,22.9340384249901,22.2297348987525,22.0430947820466,NA,NA
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,184536470,190021046,195697709,201536793,207496532,213545018,219670768,225877250,232165931,238543508,245013878,251573313,258215063,264937350,271738582,278616831,285566670,292584153,299670407,306827996,314056110,321354880,328714848,336113781,343523088,350921427,358294111,365642644,372981462,380333859,387713894,395121495,402540526,409949382,417319166,424626030,431868811,439044994,446128863,453089523,459908706,466569961,473087978,479514487,485921455,492360617,498847473,505365856,511896377,518406797,524870761,531283625,537645733,543940758,550149862,556257851,562254848,568136842,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.1247230246716,10.9122089858206,9.47075092416001,11.7825222391628,10.1905280971185,10.8312491337194,10.3266936024841,9.82945300515998,9.87223493964919,10.2309013136573,10.292952894039,9.83246197209797,10.4305698083763,11.6855299902258,13.1066161107277,11.7929455662878,12.0384921971676,12.4183074133021,11.8544548004185,12.7560526707361,13.3438658890157,12.7352705004919,12.7222798125346,15.1533046966121,15.8837454024073,15.54317198461,14.0617157971821,14.5779142347711,16.0721558665119,16.4240326661078,16.3988626079847,15.0238373519475,15.2425280386714,14.2360854859339,14.5902299551648,16.1012122725597,16.9006805007733,16.2371119514282,15.5432912272196,17.0244285146634,18.1960503465676,17.9295761913098,20.7646224236331,22.0520685089211,23.9056448508162,24.0694935429597,23.1663037087451,22.3594688026141,22.3425627970429,19.1996550098963,20.6151134653866,21.6419417517964,21.23163307828,20.4117566919394,19.507154267088,20.2918542655299,20.718193878317,20.8838144560811,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,76702247596.2373,81094088269.0751,92821621888.3572,93431233348.6379,104146937182.338,110869069912.038,121580570077.573,124463696401.734,133892597729.567,149863638048.759,163011118732.918,181592974608.635,203688289073.463,268836495808.631,352617502554.027,368000210652.578,409681577106.282,451146620256.694,510551092092.74,610771531070.358,740165399842.612,857184544983.623,795289506274.754,694249434301.118,697276323784.73,719283873922.457,721575195432.659,761080004451.488,860105592617.975,942460356533.038,1109227874665.3,1382296618111.83,1302849485928.03,1504980353258.94,1719705463159.46,1833464052368.17,1992895521063.68,2186084304078.86,2199437387465.3,1968085182442.94,2174345039489.08,2116169026092.94,1882072103086.82,1919646150147.23,2223081566817.56,2706520157544.43,3182618894707.57,3769085927342.24,4402417334459.54,4123961494576.23,5152710424889.5,5878042083003.65,5934947300672.19,6081520513732.55,6199464268957.2,5289638340934.71,5148501416959.25,5722759834219.96,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,6.53346329759358,4.71243062960667,2.45321876025358,7.39604109053809,5.09845893424581,4.02341713359678,4.34099124631724,7.9727478818872,6.1768747414952,6.59930980249199,6.64411179229059,7.21984439004872,8.72123460851972,6.5727815077536,3.78805698404543,6.18588805543507,4.75878726591668,3.80629244778241,6.62975204251724,6.20923634223529,0.145008505786052,-0.561229627123566,-2.67634953361259,3.66859484622606,3.69796068003603,4.56996048849227,3.40692790713297,0.868826482793878,1.28307767127826,0.479380187461189,3.74961488701196,2.66923374705723,3.95689456109183,4.63253310447969,1.44020202312207,3.50325791536643,5.16555646814419,2.16653466507228,-0.0640076353612642,3.66739917659726,0.72413272756333,0.257695529935134,1.58138071438529,6.30847633520482,4.34031474462189,5.36274459041279,5.663612072218,4.06336807515227,-1.89959499752294,6.04906205206737,4.52775744374682,2.85499328937131,2.82619805521236,1.05156273641506,0.0440473082655899,-0.431674589298311,1.74821280136683,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.1559006258257,10.664231509027,9.92108174300746,11.3704139552732,9.82303327153333,9.55042743758405,9.91987192872168,9.64923119685979,10.3917333678595,10.4295665698224,10.7776254529221,11.0699180343705,11.3091320300557,11.7484982256674,14.8437847621446,14.1840062085839,13.2234405106605,13.3909683183109,13.5896486109728,13.9720413359131,14.8492946952815,14.2582169536461,12.7113489900317,11.3875538396753,11.2826241401835,11.2137397567141,11.7316450517488,12.1372949667716,13.7171017543678,13.4181312331132,14.2032514128825,14.7489821118497,16.1262062360602,15.6186940466454,15.9819995648137,16.961484262209,17.3088738941599,17.9842655183628,18.4944612480888,18.358481732905,19.1681011345044,19.5691052847798,19.1353578287601,19.5528936280987,20.9847254416863,21.256155039979,20.7551453335734,21.450054974147,22.780334659934,19.5665407955546,20.620909091907,21.7805267872118,22.3560725761196,22.6770118922431,22.6755348128934,22.4342755667106,21.8692352909253,21.7123225983997,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,210357620,216285875,222396518,228663034,235048548,241525127,248082224,254723773,261454660,268285362,275222756,282265414,289406786,296643292,303970215,311383650,318876360,326446030,334099163,341845707,349689363,357632874,365662995,373747579,381844359,389922156,397961545,405966436,413957171,421966286,430014112,438102530,446211495,454312822,462368285,470347459,478247051,486067029,493785288,501376484,508826710,516120111,523270767,530331985,537377388,544459791,551595525,558768052,565956228,573125269,580246796,587315129,594330743,601277206,608136047,614891969,621534921,628059792,NA,NA
Least developed countries: UN classification,LDC,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Least developed countries: UN classification,LDC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3855916555795,24.4063207435168,21.8605235192635,22.1798486726233,24.2595832834365,25.9149319890126,26.4739112980783,27.9065033414891,28.9820626247221,24.5230016481883,26.390132291886,27.7095508919087,26.163556255582,26.2730319807834,25.3196869108056,21.8740969396116,21.3755817401463,21.1728895031268,NA,NA
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115270937292.714,116595810161.37,116017486623.803,108989294837.25,108550368423.374,121368180709.006,132019993891.689,144382894258.099,149215124820.517,152801821168.618,159605165175.418,161307173751.464,146331700713.113,145885065019.474,135611440805.774,154720888836.788,170179330377.725,179749351068.087,180850313702.057,182824808408.083,207279093722.303,197430015677.245,214546117753.676,243706903706.817,280096648053.528,332153320786.486,390809018246.764,467818007387.731,580708652613.544,582489617337.569,667272769017.931,770556184649.935,823708788408.379,893031958794.451,969740498182.025,959826978203.386,961386046559.406,1074101627590.25,NA,NA
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64142105495304,1.42429289160873,2.03940899946021,2.41324652276218,1.80454349087995,3.39614607279863,3.96111924345523,2.5623749486887,2.30352181877649,0.403053676655077,1.69486279003858,0.235877062744322,-1.06533515272811,0.755277215075537,6.02278042383948,6.04025218544957,4.81517655486054,3.95930042682362,4.08078760492072,4.22126830087181,5.28124641401901,5.30378242559593,5.37709584366348,6.91377604207889,8.31780243835247,7.70379395127104,8.48507019395612,7.15308324622788,4.58503592123991,6.24007321138247,4.00003234229496,6.02678710262441,5.69853230095676,5.4959917892913,4.26402033848244,3.71631627775335,4.87719997348523,NA,NA
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.789108724531,31.1751064043062,29.4669638625012,29.3051586819719,29.014244404304,30.1310604356254,28.9934455198059,31.0614878804775,33.1685318008599,33.5552530544403,31.1866051091841,32.414484661852,33.4500710336769,33.8359527149498,33.1890823316041,31.9542818026381,30.0663314301679,29.2658173258178,NA,NA
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,240742196,246406470,252264341,258352723,264721836,271400502,278419926,285751541,293292818,300902584,308486373,316004632,323506502,331095229,338920295,347093126,355653610,364581154,373854416,383429856,393279303,403408681,413846599,424613917,435737690,447240981,459115735,471364938,484033065,497176877,510827576,525020368,539720450,554804181,570101958,585496175,600926162,616437048,632146821,648229112,664804763,681932226,699560739,717572892,735796583,754118072,772488966,790978141,809730997,828953320,848791962,869298106,890423474,912093996,934192321,956631108,979387925,1002485957,NA,NA
Low & middle income,LMY,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low & middle income,LMY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.62561085533878,9.52839712408169,8.6672762060774,9.31746264927281,8.94531226386589,8.71825577535336,8.86073231660054,8.40554479983136,8.43749475948804,8.33393859727374,8.74333381930636,8.91844495759615,9.44231503116096,11.0707239605588,13.2048390155474,11.7134230419421,11.817603108688,11.8468331854703,11.3698416341134,12.8595442568641,13.4616851465104,13.0285228653126,13.9375824997404,14.0367801235259,14.5238761571705,13.6605247004095,12.7387077512764,15.0832524740021,16.4326275757553,16.7194830939905,17.2619640983935,17.1448895330084,22.2007299160558,20.3034746912447,20.727326112964,21.2674642903909,21.1818298748382,22.3513701430348,23.0407556088946,24.2150336239008,26.965767838957,25.6743575111783,26.5229599657849,28.2868390874671,30.6284403220037,31.9653539895156,32.5019721684848,31.4644388344304,31.1269183094247,25.6936233494903,27.3216716265796,28.365337887558,27.679685303727,26.7664821439741,25.9519810995276,24.8329900517367,23.8548323233434,24.6089340780186,NA,NA
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,293010936321.735,282109473150.047,294325043400.761,327804064535.436,357686289530.761,393979744008.408,409028134962.323,426940450050.188,450380892810.448,501066053279.03,553233226049.433,597649984019.025,671290705056.848,838041464306.464,1064589272539.61,1211829579877.36,1317900982128.64,1483320652262.73,1614544763588.94,1920433322377.64,2260772296107.07,2562666258525.31,2526519173726.22,2413478982203.26,2482503724235.51,2608776556069.27,2680890603619.52,2750625806854.58,2952585146614.31,3192201001062.98,3546525739404.06,3737960761228.04,3652864119810.26,3889484134793.57,4209323274276.21,4737807131847.55,5185211073092.61,5484731061466.27,5309676882839.37,5189124265818.94,5689062395309.29,5774724171166.47,6071503122352.54,6824544584777.69,8089989888247.6,9649641944891.38,11487611177980.2,14243798904699.5,17088279967275.8,16703505487332.1,20251031074492,23912927039398.4,25539078386943.4,27101109201862.5,28155302345846.4,26611543367675.5,26726016966212.3,29284368455898.7,NA,NA
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,2.01555719066502,4.3625300803223,5.55344043932624,7.42713059645384,5.27963434249142,4.79492956498278,3.72871924088847,6.77754534622295,7.5813021520791,8.38723348065449,6.47839014313234,6.75222264679958,7.72611427225074,6.11053539206013,4.2443423912266,7.22629229693715,4.04870269731823,3.26057343324806,3.81512436574218,3.93430375461499,1.99521952679611,2.79191883880712,0.95573584502344,4.46495847079751,4.72650802253973,4.02301245998804,4.69595355327581,3.93158376618648,3.11146423483608,2.22444344741714,0.905252502302375,0.519045102044018,2.51961602035861,2.25113700735062,3.76092045574752,4.80634542359604,4.73270405837525,1.90775006580324,3.36071370772579,5.72272670136451,3.63392121515635,4.70168227841008,5.32204134636739,7.68140437266483,7.04299538785229,7.97449435652229,8.59308996917794,5.68787450175248,2.51344994003261,7.45852826013365,6.13186098128531,5.26369639269906,5.172798297193,4.55785642029002,3.88857695108619,4.19127682544904,4.89322300081567,NA,NA
Low & middle income,LMY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.2931585075037,9.9139179534335,8.59064100608478,9.22183471114899,9.03125295942238,8.70622965659836,9.52055283175791,9.28745385549055,9.27390452711056,8.86131740982832,9.55261331095224,9.63783612879439,9.77884949138648,10.6513643343232,13.4180541429347,13.6920147787282,12.8333803619225,12.8296359080081,12.9558571657334,13.5982176122103,15.1436868787678,15.6411379538349,15.2399899991817,14.4426368341513,14.3118083985132,14.9460716457186,14.0417981762121,14.7596743306185,17.0684694375812,17.3912160417694,17.2344298539611,17.1909088893407,21.8836948704608,21.7767913350816,20.902198040222,21.8521560707031,21.4413867485994,22.0460246526498,22.0880925308141,21.9960616791727,23.9867382866516,24.2712784329316,24.6831458524839,26.4658314354462,28.6077147194836,28.8118731399362,28.5115773276225,28.1872032975269,28.686989193526,24.8222490400735,26.1052884241367,27.6683939815943,27.4869428807732,27.0776586710589,26.6088261786883,24.9180486363241,24.1036011019357,24.8191344219498,NA,NA
Low & middle income,LMY,"Population, total",SP.POP.TOTL,2251658472,2281121660,2323867572,2378831151,2434305162,2491585633,2552655971,2613784631,2676648622,2741954619,2808966620,2877389252,2944882224,3012331276,3079360312,3145167184,3210476025,3275314891,3341275682,3408720998,3477109502,3547464632,3621125345,3695912147,3770747360,3847060142,3925562597,4006194718,4087603622,4168715794,4250768747,4329689211,4407097054,4483624608,4559643731,4635235786,4710560456,4785830332,4860402272,4933815918,5006672528,5078705169,5150230538,5221946114,5293853508,5366142729,5438568259,5511067338,5584333697,5658778430,5734082511,5810352625,5887499549,5965580605,6044110924,6122845409,6202019744,6281293921,NA,NA
Low income,LIC,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Low income,LIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9195330783614,24.7577178140443,23.8360270025552,23.4764888648168,22.3553267148798,22.4066714593885,23.023512171316,23.3783516226992,23.7066706932479,24.7586165936647,27.1654693724927,26.5126737085304,26.3677847115181,26.7646731817161,NA,NA,NA,24.881572093851,21.9102795148485,22.161376405741,22.275632485469,20.1446658606391,21.1206379388788,20.6816617407992,NA,NA
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99698922878.4855,104146269219.195,100577474288.991,94551021904.4435,95930565546.9928,102255348419.379,103045999128.46,109382693363.442,107931988790.928,118048106032.137,121962266874.088,110768581664.152,109335750965.291,90069722324.8456,102500436541.655,116148880647.478,120803971467.136,122529466153.838,124560283701.069,145192911841.727,137125343089.37,145276705961.573,158235945170.663,181360640651.614,209529489461.92,236192338379.724,282491500147.625,342247441088.729,360543268455.701,392927956726.571,445371538523.617,482122048852.919,528951381747.87,566457893204.468,556848371132.139,538609463028.729,575398243890.915,NA,NA
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870101478772582,1.57675706088187,2.60949283435308,3.32934626941197,2.70879844550682,4.05271749452658,1.46669819096759,1.07624303057179,0.670066946326159,-3.67033451569651,-0.432588333653186,1.04326901508922,3.89647917378923,5.30673120829206,3.37291182168811,3.3497091785393,3.09508065734315,2.17064641796414,4.52582051489907,2.33577282597892,2.9818590164535,5.46332138571771,5.9318966405323,4.77692907430254,6.01717994847175,4.88800924744154,5.25774273336714,7.25569730761295,4.2245412739768,6.37747618307733,5.65102590448718,5.79174375981897,3.42767648560884,3.2134586043413,5.11182077828209,NA,NA
Low income,LIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2657919754319,35.8268792005129,33.6931360514581,31.077759228436,30.6405189586552,30.2002868546622,30.0147720946236,30.1794342378356,34.807116989471,34.448969522566,37.0575400052037,37.7182706604011,38.3050385457626,39.0956316412594,NA,NA,NA,40.4394254538192,40.7057594147655,39.687014981557,39.0773839242471,36.3278031267749,37.1570496030287,36.4998316160814,NA,NA
Low income,LIC,"Population, total",SP.POP.TOTL,166502848,170210778,174013498,177950312,182077594,186434685,191035377,195863148,200890086,206074326,211385069,216814959,222372305,228060405,233887209,239859140,245986989,252271835,258700456,265253926,271925904,278716283,285653497,292795982,300220347,307987034,316105719,324577008,333438165,342729958,352473181,362705618,373402947,384447813,395678396,406983803,418317960,429730581,441325367,453254723,465631330,478477973,491764952,505488618,519630935,534172627,549135479,564514253,580229110,596172925,612274687,628504663,644901894,661550623,678572076,696058453,714022293,732448558,NA,NA
Lower middle income,LMC,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower middle income,LMC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.9531839305166,9.64406696963522,8.54775840670254,9.64811515806077,10.0694066866935,9.00227900203534,10.6686327323385,9.82720844582906,9.66984240133722,9.15011149415304,10.2426948661646,10.3017332842429,11.0675666376919,12.7751700867224,16.0191738034846,13.8397049259591,14.0627938811232,14.9858882204751,13.9376562008866,16.5547223791767,17.202080103881,15.2638476047322,13.5078984603911,14.2974767947347,14.5309472486787,13.3462016749581,12.2359231254084,13.5940271738816,14.2058063323174,16.9274146226375,17.3389844276657,18.53683237651,19.1012203438584,18.8578803417746,19.2780532227355,20.9442019913866,20.8542586907995,22.0902602473381,25.1112362711291,23.2763639535282,27.8070230309387,26.1169093034302,25.2997237828579,25.7367960094353,27.7592441337611,28.6788828793965,29.316031908809,28.3689573373149,29.8206761627671,25.3000912358018,27.2303419446597,29.0775218419448,28.2953455283275,27.3106605647627,26.329113953028,23.8366853294542,22.7850459893643,23.9507585561854,NA,NA
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,130966094731.74,118427806417.708,126342732046.743,135502618240.879,150763743519.463,167256810109.146,173531487906.736,184106560003.275,219603515661.333,280580906177.869,309920192135.169,334684393916.475,383601711034.586,430012154000.353,489873406899.639,608728965255.16,758976967622.195,753807619352.462,702753201164.887,681607741454.617,719520177546.35,742374555700.526,805210001119.525,837649337010.705,843317378038.005,905268417634.46,864034237079.454,900511326435.12,904362393413.242,990004633041.378,1110269244490.84,1215859582996.37,1255276536387.71,1133473971331.33,1231387904686.2,1294567364808.38,1311328089265.62,1415116980456.88,1624250352728.79,1864556239738.58,2163693745154.41,2594212008980.46,3188190114093.76,3584986179582.04,3659297579280.44,4486999779580.24,5091371380482.7,5340630487957.62,5578944490194.61,5874696383767.07,5834879339132.92,6054671000959.61,6516981067473.99,NA,NA
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,3.66426673746321,3.53125756650896,4.96669993172634,6.18803538989394,1.81876807369869,1.17097538701034,1.75011732930119,4.70356068551898,7.82458637664041,8.3136020220618,5.05565030379034,2.25521213259488,5.10240066166683,5.43817244899118,4.17863188781983,5.82259081008485,6.6296350987466,4.08226667184431,1.98284478523635,5.70023951886832,2.73247110643902,2.12857580982089,2.86996709874681,3.37470233350474,3.5734777695593,4.02302597049011,3.94666703746877,5.99653209713202,4.72878010337139,3.63216163838722,1.19386458282318,2.60338568965233,1.44596870054153,2.67231003840496,4.83856389026731,5.94897030245454,3.92141878993782,0.4848642814393,4.49198144572725,4.40087294587288,4.43645394770039,4.81211737938862,6.18879412186347,6.99901673945229,7.07110710159256,7.39200749935864,7.80083945901858,4.96459640154441,5.09622542012782,7.44017742875896,5.53622714270119,5.2158095607038,5.60927987827536,5.65839048590068,5.65047138245014,5.14950268947743,5.32753109688284,NA,NA
Lower middle income,LMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.1319388260653,12.0845400108032,10.5914199932131,11.3185284490795,12.2020214459654,10.6545403368438,14.1035232303288,13.3875490313453,12.2133309128006,11.3750581771429,11.935324065374,12.0988363827375,12.3010781989764,13.2252751216599,16.2712062169801,17.5134690810938,16.7360998787947,16.4828570096556,17.083452511403,18.8613565433475,19.6795024297034,19.3240228431931,18.4389671491373,18.1743318294511,16.6216595074038,15.7365067226652,14.8970940212222,15.471367671829,16.412768178235,18.4091645837984,19.5448743972696,19.2281295244182,20.0122039692948,20.2641915707031,21.2684080009456,23.4575185850149,23.6411875963717,24.9514582345393,26.9992332916074,24.1279833723121,26.2391866027934,26.6677656036476,26.0624300323073,26.4801401665586,28.5428647595016,30.1202212278509,30.0229451213163,31.0181187659029,33.7144745621418,29.3785244631853,30.008272447993,32.5959995887576,32.3033150652961,30.752866936055,29.6107953706311,27.5504248321298,26.4772665950733,28.015305659777,NA,NA
Lower middle income,LMC,"Population, total",SP.POP.TOTL,934586665,955943402,978033376,1000820431,1024253768,1048295050,1072942964,1098201811,1124070988,1150552380,1177647344,1205371089,1233747550,1262818780,1292662974,1323320387,1354785257,1387056884,1420226130,1454422088,1489702291,1526127019,1563490212,1601718966,1640549014,1679742957,1719270442,1759107373,1799200488,1839450536,1881674731,1921978997,1962374702,2002605779,2042431452,2082090008,2121803515,2161549857,2201139625,2240561424,2280235216,2320035800,2359924081,2399909122,2439908661,2479864962,2519781995,2559728298,2599821177,2640211692,2681264749,2722672277,2764105969,2805845772,2847559084,2889349899,2931075528,2972642807,NA,NA
Middle East & North Africa,MEA,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle East & North Africa,MEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,NA,NA,NA,NA,NA,NA,NA,NA,31.4057485746365,32.0533187839754,32.0088839250758,34.3598580691857,36.0729988133861,49.6172318396275,47.5313233208253,46.8320562464232,42.5283508414713,40.6957540094159,37.0859601457018,41.1418518480002,42.5355204569144,39.6780227797171,34.6893316232869,30.0400224690912,28.6541233639794,26.7183878890378,21.460918933865,24.9843633280822,24.5030309822993,26.4542473898079,29.1081757878946,26.3880496322741,27.4470131852858,28.786929229372902,30.0057415214911,30.106144732262,30.5472064159836,33.6326336765098,29.7136036075236,33.7070616709771,38.8653707117813,37.2654974466883,38.8363664983674,42.0745335422892,45.0250629390851,48.8920866936349,49.7181493634905,49.5073564386352,51.3296448048474,43.1374287845808,45.4325130936575,49.5880958168731,50.5075379956772,49.2831380422756,45.7686042707661,39.7412178300695,37.7796415906886,41.1897124287275,NA,NA
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,32442790306.62,36096901866.437,41522062533.5076,47879003434.6911,58554375483.5778,78682336970.6008,142793531291.789,155905504430.903,193631793901.13,224470156419.224,238473206964.109,311592943284.993,402329193827.449,414910787786.107,415729635454.817,422854624573.678,428854450249.22,435949820239.536,446746690929.89,411013793549.043,408459846910.243,420714184037.591,550733429745.5,554690678046.245,603739258560.797,607974746184.785,633818630392.838,708750660248.726,802384781384.098,832732046190.844,809444137972.694,866935017167.89,967036532456.887,970621963073.46,966819765391.873,1089096682619,1271408318445.48,1530343281649.41,1791177313411.26,2123619015295.12,2647704925795.41,2368231514846.58,2767867932129.79,3282146389758.02,3575250438663.59,3552739295302.56,3567701670984.17,3147153525197.42,3155751031178.16,3275662618704.45,NA,NA
