"Date","Period","Temp"
38095,37,22.9
38095,38,22.85
38095,39,22.8
38095,40,22.85
38095,41,22.9
38095,42,22.65
38095,43,22.4
38095,44,21.95
38095,45,21.5
38095,46,21.3
38095,47,21.1
38095,48,20.9
38096,1,20.7
38096,2,20.2
38096,3,19.7
38096,4,19.8
38096,5,19.9
38096,6,19.15
38096,7,18.4
38096,8,18.6
38096,9,18.8
38096,10,18.4
38096,11,18
38096,12,17.7
38096,13,17.4
38096,14,18.45
38096,15,19.5
38096,16,20.9
38096,17,22.3
38096,18,23.4
38096,19,24.5
38096,20,24.85
38096,21,25.2
38096,22,25.55
38096,23,25.9
38096,24,26.35
38096,25,26.8
38096,26,26.45
38096,27,26.1
38096,28,26
38096,29,25.9
38096,30,25.55
38096,31,25.2
38096,32,24.9
38096,33,24.6
38096,34,23.95
38096,35,23.3
38096,36,22.75
38096,37,22.2
38096,38,21.95
38096,39,21.7
38096,40,21.1
38096,41,20.5
38096,42,20.25
38096,43,20
38096,44,19.35
38096,45,18.7
38096,46,18.95
38096,47,19.2
38096,48,19.1
38097,1,19
38097,2,18.7
38097,3,18.4
38097,4,18.55
38097,5,18.7
38097,6,18.45
38097,7,18.2
38097,8,18.05
38097,9,17.9
38097,10,17.85
38097,11,17.8
38097,12,17.85
38097,13,17.9
38097,14,18.6
38097,15,19.3
38097,16,20.65
38097,17,22
38097,18,22.9
38097,19,23.8
38097,20,24.9
38097,21,26
38097,22,25.9
38097,23,25.8
38097,24,25.65
38097,25,25.5
38097,26,25.85
38097,27,26.2
38097,28,25.6
38097,29,25
38097,30,25.05
38097,31,25.1
38097,32,24.65
38097,33,24.2
38097,34,23.2
38097,35,22.2
38097,36,21.85
38097,37,21.5
38097,38,20.55
38097,39,19.6
38097,40,19.75
38097,41,19.9
38097,42,19.1
38097,43,18.3
38097,44,17.8
38097,45,17.3
38097,46,17.45
38097,47,17.6
38097,48,17.2
38098,1,16.8
38098,2,16.4
38098,3,16
38098,4,16.15
38098,5,16.3
38098,6,15.65
38098,7,15
38098,8,15.25
38098,9,15.5
38098,10,15.6
38098,11,15.7
38098,12,15.45
38098,13,15.2
38098,14,16.4
38098,15,17.6
38098,16,19.2
38098,17,20.8
38098,18,22.25
38098,19,23.7
38098,20,24.7
38098,21,25.7
38098,22,26.35
38098,23,27
38098,24,27.05
38098,25,27.1
38098,26,27.35
38098,27,27.6
38098,28,27.15
38098,29,26.7
38098,30,26.6
38098,31,26.5
38098,32,25.95
38098,33,25.4
38098,34,24.25
38098,35,23.1
38098,36,22.65
38098,37,22.2
38098,38,21.65
38098,39,21.1
38098,40,20.75
38098,41,20.4
38098,42,19.7
38098,43,19
38098,44,18.65
38098,45,18.3
38098,46,17.7
38098,47,17.1
38098,48,17.3
38099,1,17.5
38099,2,17.15
38099,3,16.8
38099,4,16.75
38099,5,16.7
38099,6,16.15
38099,7,15.6
38099,8,15.4
38099,9,15.2
38099,10,15.25
38099,11,15.3
38099,12,15.35
38099,13,15.4
38099,14,16.35
38099,15,17.3
38099,16,19.1
38099,17,20.9
38099,18,22.45
38099,19,24
38099,20,24.65
38099,21,25.3
38099,22,25.9
38099,23,26.5
38099,24,27.05
38099,25,27.6
38099,26,27.65
38099,27,27.7
38099,28,27.1
38099,29,26.5
38099,30,26.4
38099,31,26.3
38099,32,25.65
38099,33,25
38099,34,24
38099,35,23
38099,36,22.25
38099,37,21.5
38099,38,21.1
38099,39,20.7
38099,40,19.95
38099,41,19.2
38099,42,18.95
38099,43,18.7
38099,44,17.85
38099,45,17
38099,46,16.9
38099,47,16.8
38099,48,16.4
38100,1,16
38100,2,15.5
38100,3,15
38100,4,15
38100,5,15
38100,6,15.25
38100,7,15.5
38100,8,14.5
38100,9,13.5
38100,10,14
38100,11,14.5
38100,12,14.55
38100,13,14.6
38100,14,15.7
38100,15,16.8
38100,16,18.3
38100,17,19.8
38100,18,21.2
38100,19,22.6
38100,20,23.85
38100,21,25.1
38100,22,25.25
38100,23,25.4
38100,24,26
38100,25,26.6
38100,26,27.1
38100,27,27.6
38100,28,27.55
38100,29,27.5
38100,30,27.25
38100,31,27
38100,32,26.35
38100,33,25.7
38100,34,24.25
38100,35,22.8
38100,36,22.25
38100,37,21.7
38100,38,21.05
38100,39,20.4
38100,40,20.15
38100,41,19.9
38100,42,19.75
38100,43,19.6
38100,44,19.65
38100,45,19.7
38100,46,18.95
38100,47,18.2
38100,48,17.55
38101,1,16.9
38101,2,16.75
38101,3,16.6
38101,4,16.35
38101,5,16.1
38101,6,15.75
38101,7,15.4
38101,8,14.85
38101,9,14.3
38101,10,14.3
38101,11,14.3
38101,12,14.35
38101,13,14.4
38101,14,15.7
38101,15,17
38101,16,18.5
38101,17,20
38101,18,21.7
38101,19,23.4
38101,20,24.35
38101,21,25.3
38101,22,25.9
38101,23,26.5
38101,24,27.35
38101,25,28.2
38101,26,28.6
38101,27,29
38101,28,28.75
38101,29,28.5
38101,30,28.05
38101,31,27.6
38101,32,26.85
38101,33,26.1
38101,34,24.75
38101,35,23.4
38101,36,23
38101,37,22.6
38101,38,22.3
38101,39,22
38101,40,21.9
38101,41,21.8
38101,42,21.5
38101,43,21.2
38101,44,21
38101,45,20.8
38101,46,20.5
38101,47,20.2
38101,48,19.85
38102,1,19.5
38102,2,18.95
38102,3,18.4
38102,4,18.2
38102,5,18
38102,6,17.65
38102,7,17.3
38102,8,17
38102,9,16.7
38102,10,16.5
38102,11,16.3
38102,12,16.55
38102,13,16.8
38102,14,17
38102,15,17.2
38102,16,19.15
38102,17,21.1
38102,18,22.5
38102,19,23.9
38102,20,23.9
38102,21,23.9
38102,22,24.8
38102,23,25.7
38102,24,26.4
38102,25,27.1
38102,26,27.6
38102,27,28.1
38102,28,28.4
38102,29,28.7
38102,30,28.4
38102,31,28.1
38102,32,26.9
38102,33,25.7
38102,34,24.7
38102,35,23.7
38102,36,23.3
38102,37,22.9
38102,38,22.7
38102,39,22.5
38102,40,22.05
38102,41,21.6
38102,42,21.25
38102,43,20.9
38102,44,20.65
38102,45,20.4
38102,46,20.1
38102,47,19.8
38102,48,19.7
38103,1,19.6
38103,2,19.3
38103,3,19
38103,4,19
38103,5,19
38103,6,18.7
38103,7,18.4
38103,8,18.25
38103,9,18.1
38103,10,18.1
38103,11,18.1
38103,12,18.05
38103,13,18
38103,14,18.35
38103,15,18.7
38103,16,19.95
38103,17,21.2
38103,18,22.2
38103,19,23.2
38103,20,24
38103,21,24.8
38103,22,25.4
38103,23,26
38103,24,26.35
38103,25,26.7
38103,26,26.45
38103,27,26.2
38103,28,26.05
38103,29,25.9
38103,30,25.3
38103,31,24.7
38103,32,24.1
38103,33,23.5
38103,34,23.2
38103,35,22.9
38103,36,22.55
38103,37,22.2
38103,38,22.05
38103,39,21.9
38103,40,21.8
38103,41,21.7
38103,42,21.55
38103,43,21.4
38103,44,21.25
38103,45,21.1
38103,46,20.55
38103,47,20
38103,48,19.9
38104,1,19.8
38104,2,19.65
38104,3,19.5
38104,4,19.15
38104,5,18.8
38104,6,18.5
38104,7,18.2
38104,8,17.9
38104,9,17.6
38104,10,17.35
38104,11,17.1
38104,12,17
38104,13,16.9
38104,14,18
38104,15,19.1
38104,16,20.55
38104,17,22
38104,18,23.1
38104,19,24.2
38104,20,24.65
38104,21,25.1
38104,22,25.65
38104,23,26.2
38104,24,26.1
38104,25,26
38104,26,25.8
38104,27,25.6
38104,28,25.3
38104,29,25
38104,30,25.3
38104,31,25.6
38104,32,25.05
38104,33,24.5
38104,34,23.6
38104,35,22.7
38104,36,22.35
38104,37,22
38104,38,21.9
38104,39,21.8
38104,40,21.65
38104,41,21.5
38104,42,21.45
38104,43,21.4
38104,44,21.2
38104,45,21
38104,46,20.75
38104,47,20.5
38104,48,19.45
38105,1,18.4
38105,2,18.75
38105,3,19.1
38105,4,18.45
38105,5,17.8
38105,6,17.3
38105,7,16.8
38105,8,17.3
38105,9,17.8
38105,10,17.85
38105,11,17.9
38105,12,17.6
38105,13,17.3
38105,14,18.4
38105,15,19.5
38105,16,19.85
38105,17,20.2
38105,18,20.6
38105,19,21
38105,20,21.8
38105,21,22.6
38105,22,22.95
38105,23,23.3
38105,24,22.35
38105,25,21.4
38105,26,20.45
38105,27,19.5
38105,28,19.5
38105,29,19.5
38105,30,19.3
38105,31,19.1
38105,32,19
38105,33,18.9
38105,34,18.75
38105,35,18.6
38105,36,18.45
38105,37,18.3
38105,38,18.05
38105,39,17.8
38105,40,17.75
38105,41,17.7
38105,42,17.5
38105,43,17.3
38105,44,17.1
38105,45,16.9
38105,46,16.9
38105,47,16.9
38105,48,16.85
38106,1,16.8
38106,2,16.7
38106,3,16.6
38106,4,16.65
38106,5,16.7
38106,6,16.75
38106,7,16.8
38106,8,16.75
38106,9,16.7
38106,10,16.6
38106,11,16.5
38106,12,16.5
38106,13,16.5
38106,14,16.6
38106,15,16.7
38106,16,16.9
38106,17,17.1
38106,18,17.5
38106,19,17.9
38106,20,18.45
38106,21,19
38106,22,19.7
38106,23,20.4
38106,24,20.5
38106,25,20.6
38106,26,21.2
38106,27,21.8
38106,28,21.55
38106,29,21.3
38106,30,20.95
38106,31,20.6
38106,32,20.15
38106,33,19.7
38106,34,19.55
38106,35,19.4
38106,36,19.35
38106,37,19.3
38106,38,19.3
38106,39,19.3
38106,40,19.2
38106,41,19.1
38106,42,19.1
38106,43,19.1
38106,44,18.9
38106,45,18.7
38106,46,18.1
38106,47,17.5
38106,48,17.7
38107,1,17.9
38107,2,17.95
38107,3,18
38107,4,17.7
38107,5,17.4
38107,6,16.7
38107,7,16
38107,8,15.75
38107,9,15.5
38107,10,15.35
38107,11,15.2
38107,12,15.1
38107,13,15
38107,14,15.65
38107,15,16.3
38107,16,17.55
38107,17,18.8
38107,18,19.6
38107,19,20.4
38107,20,20.85
38107,21,21.3
38107,22,21.7
38107,23,22.1
38107,24,22.3
38107,25,22.5
38107,26,22.8
38107,27,23.1
38107,28,23.05
38107,29,23
38107,30,23
38107,31,23
38107,32,22.6
38107,33,22.2
38107,34,21.25
38107,35,20.3
38107,36,19.25
38107,37,18.2
38107,38,17.85
38107,39,17.5
38107,40,17.2
38107,41,16.9
38107,42,16.15
38107,43,15.4
38107,44,15.25
38107,45,15.1
38107,46,14.8
38107,47,14.5
38107,48,14.15
38108,1,13.8
38108,2,13.6
38108,3,13.4
38108,4,13.15
38108,5,12.9
38108,6,12.25
38108,7,11.6
38108,8,11.25
38108,9,10.9
38108,10,11.4
38108,11,11.9
38108,12,11.5
38108,13,11.1
38108,14,13.25
38108,15,15.4
38108,16,16.7
38108,17,18
38108,18,19.1
38108,19,20.2
38108,20,20.95
38108,21,21.7
38108,22,22.4
38108,23,23.1
38108,24,23.35
38108,25,23.6
38108,26,24.35
38108,27,25.1
38108,28,25.3
38108,29,25.5
38108,30,25.55
38108,31,25.6
38108,32,25.05
38108,33,24.5
38108,34,22.3
38108,35,20.1
38108,36,18.85
38108,37,17.6
38108,38,17.1
38108,39,16.6
38108,40,16.5
38108,41,16.4
38108,42,15.75
38108,43,15.1
38108,44,14.2
38108,45,13.3
38108,46,13.7
38108,47,14.1
38108,48,14.15
38109,1,14.2
38109,2,13.35
38109,3,12.5
38109,4,13.35
38109,5,14.2
38109,6,14
38109,7,13.8
38109,8,13.5
38109,9,13.2
38109,10,12.6
38109,11,12
38109,12,12.15
38109,13,12.3
38109,14,12.35
38109,15,12.4
38109,16,13.7
38109,17,15
38109,18,17
38109,19,19
38109,20,20.15
38109,21,21.3
38109,22,22.05
38109,23,22.8
38109,24,23.6
38109,25,24.4
38109,26,24.6
38109,27,24.8
38109,28,25.15
38109,29,25.5
38109,30,25.6
38109,31,25.7
38109,32,25.1
38109,33,24.5
38109,34,22.8
38109,35,21.1
38109,36,20.05
38109,37,19
38109,38,18.35
38109,39,17.7
38109,40,17.05
38109,41,16.4
38109,42,16.05
38109,43,15.7
38109,44,15.4
38109,45,15.1
38109,46,14.95
38109,47,14.8
38109,48,14.4
38110,1,14
38110,2,13.85
38110,3,13.7
38110,4,12.7
38110,5,11.7
38110,6,11.55
38110,7,11.4
38110,8,11.1
38110,9,10.8
38110,10,9.75
38110,11,8.7
38110,12,8.5
38110,13,8.3
38110,14,9.95
38110,15,11.6
38110,16,13.05
38110,17,14.5
38110,18,15.75
38110,19,17
38110,20,18.3
38110,21,19.6
38110,22,20.75
38110,23,21.9
38110,24,22.45
38110,25,23
38110,26,23.45
38110,27,23.9
38110,28,23.65
38110,29,23.4
38110,30,23
38110,31,22.6
38110,32,21.9
38110,33,21.2
38110,34,20.15
38110,35,19.1
38110,36,18.7
38110,37,18.3
38110,38,17.85
38110,39,17.4
38110,40,16.6
38110,41,15.8
38110,42,15.15
38110,43,14.5
38110,44,14.25
38110,45,14
38110,46,13.8
38110,47,13.6
38110,48,13.1
38111,1,12.6
38111,2,11.85
38111,3,11.1
38111,4,11
38111,5,10.9
38111,6,10.9
38111,7,10.9
38111,8,10.85
38111,9,10.8
38111,10,10.75
38111,11,10.7
38111,12,10.4
38111,13,10.1
38111,14,11.45
38111,15,12.8
38111,16,14.45
38111,17,16.1
38111,18,17.75
38111,19,19.4
38111,20,20.9
38111,21,22.4
38111,22,23.1
38111,23,23.8
38111,24,24.45
38111,25,25.1
38111,26,25.65
38111,27,26.2
38111,28,26.15
38111,29,26.1
38111,30,25.65
38111,31,25.2
38111,32,24.4
38111,33,23.6
38111,34,22.3
38111,35,21
38111,36,20.05
38111,37,19.1
38111,38,18.45
38111,39,17.8
38111,40,17.65
38111,41,17.5
38111,42,16.6
38111,43,15.7
38111,44,15.8
38111,45,15.9
38111,46,15.15
38111,47,14.4
38111,48,14.3
38112,1,14.2
38112,2,13.95
38112,3,13.7
38112,4,13.55
38112,5,13.4
38112,6,13.25
38112,7,13.1
38112,8,13.15
38112,9,13.2
38112,10,12.8
38112,11,12.4
38112,12,12.25
38112,13,12.1
38112,14,12.9
38112,15,13.7
38112,16,15.35
38112,17,17
38112,18,18.5
38112,19,20
38112,20,21.25
38112,21,22.5
38112,22,23.5
38112,23,24.5
38112,24,25.15
38112,25,25.8
38112,26,25.25
38112,27,24.7
38112,28,25.3
38112,29,25.9
38112,30,25.55
38112,31,25.2
38112,32,24.35
38112,33,23.5
38112,34,22.4
38112,35,21.3
38112,36,20.95
38112,37,20.6
38112,38,20.1
38112,39,19.6
38112,40,19.15
38112,41,18.7
38112,42,18.05
38112,43,17.4
38112,44,16.5
38112,45,15.6
38112,46,15.2
38112,47,14.8
38112,48,14.65
38113,1,14.5
38113,2,14.25
38113,3,14
38113,4,13.55
38113,5,13.1
38113,6,13.25
38113,7,13.4
38113,8,13.05
38113,9,12.7
38113,10,12.4
38113,11,12.1
38113,12,11.8
38113,13,11.5
38113,14,12.6
38113,15,13.7
38113,16,15.4
38113,17,17.1
38113,18,19.05
38113,19,21
38113,20,22.3
38113,21,23.6
38113,22,24.2
38113,23,24.8
38113,24,24.5
38113,25,24.2
38113,26,24.85
38113,27,25.5
38113,28,25.2
38113,29,24.9
38113,30,24.5
38113,31,24.1
38113,32,23.25
38113,33,22.4
38113,34,21.35
38113,35,20.3
38113,36,19.1
38113,37,17.9
38113,38,17.45
38113,39,17
38113,40,16.3
38113,41,15.6
38113,42,15.2
38113,43,14.8
38113,44,14.45
38113,45,14.1
38113,46,13.65
38113,47,13.2
38113,48,13.2
38114,1,13.2
38114,2,13.15
38114,3,13.1
38114,4,12.9
38114,5,12.7
38114,6,13
38114,7,13.3
38114,8,13.35
38114,9,13.4
38114,10,13.4
38114,11,13.4
38114,12,13.2
38114,13,13
38114,14,13.7
38114,15,14.4
38114,16,15.55
38114,17,16.7
38114,18,18.05
38114,19,19.4
38114,20,20.55
38114,21,21.7
38114,22,22.75
38114,23,23.8
38114,24,24
38114,25,24.2
38114,26,24.4
38114,27,24.6
38114,28,24.35
38114,29,24.1
38114,30,23.7
38114,31,23.3
38114,32,22.85
38114,33,22.4
38114,34,21.9
38114,35,21.4
38114,36,21.25
38114,37,21.1
38114,38,20.9
38114,39,20.7
38114,40,20.35
38114,41,20
38114,42,19.6
38114,43,19.2
38114,44,18.6
38114,45,18
38114,46,18
38114,47,18
38114,48,18
38115,1,18
38115,2,18
38115,3,18
38115,4,17.95
38115,5,17.9
38115,6,17.85
38115,7,17.8
38115,8,17.5
38115,9,17.2
38115,10,17.25
38115,11,17.3
38115,12,17.25
38115,13,17.2
38115,14,17.1
38115,15,17
38115,16,17.2
38115,17,17.4
38115,18,17.35
38115,19,17.3
38115,20,17.3
38115,21,17.3
38115,22,17.25
38115,23,17.2
38115,24,17.3
38115,25,17.4
38115,26,17.5
38115,27,17.6
38115,28,17.65
38115,29,17.7
38115,30,17.95
38115,31,18.2
38115,32,18.2
38115,33,18.2
38115,34,18.05
38115,35,17.9
38115,36,17.6
38115,37,17.3
38115,38,17.1
38115,39,16.9
38115,40,16.5
38115,41,16.1
38115,42,15.85
38115,43,15.6
38115,44,15.2
38115,45,14.8
38115,46,14.7
38115,47,14.6
38115,48,14.8
38116,1,15
38116,2,15.05
38116,3,15.1
38116,4,14.5
38116,5,13.9
38116,6,13.85
38116,7,13.8
38116,8,13.55
38116,9,13.3
38116,10,13.35
38116,11,13.4
38116,12,13.4
38116,13,13.4
38116,14,14.05
38116,15,14.7
38116,16,14.9
38116,17,15.1
38116,18,16.15
38116,19,17.2
38116,20,18.5
38116,21,19.8
38116,22,21.15
38116,23,22.5
38116,24,23.15
38116,25,23.8
38116,26,23.85
38116,27,23.9
38116,28,24.1
38116,29,24.3
38116,30,24
38116,31,23.7
38116,32,23.2
38116,33,22.7
38116,34,21.5
38116,35,20.3
38116,36,20.15
38116,37,20
38116,38,19.15
38116,39,18.3
38116,40,16.95
38116,41,15.6
38116,42,15.7
38116,43,15.8
38116,44,15.7
38116,45,15.6
38116,46,15.1
38116,47,14.6
38116,48,14.55
38117,1,14.5
38117,2,14.55
38117,3,14.6
38117,4,14.2
38117,5,13.8
38117,6,13.85
38117,7,13.9
38117,8,13.65
38117,9,13.4
38117,10,13.3
38117,11,13.2
38117,12,12.7
38117,13,12.2
38117,14,13.05
38117,15,13.9
38117,16,15.75
38117,17,17.6
38117,18,19.35
38117,19,21.1
38117,20,21.5
38117,21,21.9
38117,22,21.85
38117,23,21.8
38117,24,22.45
38117,25,23.1
38117,26,23.45
38117,27,23.8
38117,28,23.75
38117,29,23.7
38117,30,23.5
38117,31,23.3
38117,32,22.3
38117,33,21.3
38117,34,20.4
38117,35,19.5
38117,36,18.95
38117,37,18.4
38117,38,17.55
38117,39,16.7
38117,40,15.7
38117,41,14.7
38117,42,14.75
38117,43,14.8
38117,44,14.35
38117,45,13.9
38117,46,13.55
38117,47,13.2
38117,48,13.2
38118,1,13.2
38118,2,12.45
38118,3,11.7
38118,4,11.7
38118,5,11.7
38118,6,11.75
38118,7,11.8
38118,8,11.35
38118,9,10.9
38118,10,10.9
38118,11,10.9
38118,12,10.85
38118,13,10.8
38118,14,12.05
38118,15,13.3
38118,16,14.7
38118,17,16.1
38118,18,17.45
38118,19,18.8
38118,20,19.55
38118,21,20.3
38118,22,20.85
38118,23,21.4
38118,24,21.8
38118,25,22.2
38118,26,22.8
38118,27,23.4
38118,28,23.65
38118,29,23.9
38118,30,24.15
38118,31,24.4
38118,32,23.7
38118,33,23
38118,34,21.1
38118,35,19.2
38118,36,18.1
38118,37,17
38118,38,16.9
38118,39,16.8
38118,40,15.95
38118,41,15.1
38118,42,13.85
38118,43,12.6
38118,44,12.45
38118,45,12.3
38118,46,12
38118,47,11.7
38118,48,11.75
38119,1,11.8
38119,2,11.75
38119,3,11.7
38119,4,11.9
38119,5,12.1
38119,6,11.75
38119,7,11.4
38119,8,11.05
38119,9,10.7
38119,10,10.6
38119,11,10.5
38119,12,10.55
38119,13,10.6
38119,14,12
38119,15,13.4
38119,16,14.35
38119,17,15.3
38119,18,16.65
38119,19,18
38119,20,19
38119,21,20
38119,22,20.8
38119,23,21.6
38119,24,22.05
38119,25,22.5
38119,26,22.7
38119,27,22.9
38119,28,23.05
38119,29,23.2
38119,30,23.3
38119,31,23.4
38119,32,22.7
38119,33,22
38119,34,19.85
38119,35,17.7
38119,36,17.25
38119,37,16.8
38119,38,15.65
38119,39,14.5
38119,40,14.4
38119,41,14.3
38119,42,13.95
38119,43,13.6
38119,44,13.5
38119,45,13.4
38119,46,13.2
38119,47,13
38119,48,11.7
38120,1,10.4
38120,2,10.35
38120,3,10.3
38120,4,10.45
38120,5,10.6
38120,6,10.3
38120,7,10
38120,8,10.9
38120,9,11.8
38120,10,11.55
38120,11,11.3
38120,12,11.45
38120,13,11.6
38120,14,12.5
38120,15,13.4
38120,16,14.65
38120,17,15.9
38120,18,17.2
38120,19,18.5
38120,20,19.25
38120,21,20
38120,22,20.75
38120,23,21.5
38120,24,22
38120,25,22.5
38120,26,23.1
38120,27,23.7
38120,28,24.2
38120,29,24.7
38120,30,24.7
38120,31,24.7
38120,32,24
38120,33,23.3
38120,34,21.15
38120,35,19
38120,36,18.1
38120,37,17.2
38120,38,17
38120,39,16.8
38120,40,16.1
38120,41,15.4
38120,42,14.35
38120,43,13.3
38120,44,13.3
38120,45,13.3
38120,46,12.1
38120,47,10.9
38120,48,10
38121,1,9.1
38121,2,8.6
38121,3,8.1
38121,4,7.95
38121,5,7.8
38121,6,7.6
38121,7,7.4
38121,8,7.1
38121,9,6.8
38121,10,7.25
38121,11,7.7
38121,12,8.5
38121,13,9.3
38121,14,11.15
38121,15,13
38121,16,14.8
38121,17,16.6
38121,18,18
38121,19,19.4
38121,20,20.1
38121,21,20.8
38121,22,21.85
38121,23,22.9
38121,24,23.85
38121,25,24.8
38121,26,24.95
38121,27,25.1
38121,28,25.4
38121,29,25.7
38121,30,25.75
38121,31,25.8
38121,32,25.25
38121,33,24.7
38121,34,21.9
38121,35,19.1
38121,36,18.6
38121,37,18.1
38121,38,17.3
38121,39,16.5
38121,40,16.2
38121,41,15.9
38121,42,15.05
38121,43,14.2
38121,44,13.8
38121,45,13.4
38121,46,13.35
38121,47,13.3
38121,48,12.95
38122,1,12.6
38122,2,11.75
38122,3,10.9
38122,4,10.7
38122,5,10.5
38122,6,10.9
38122,7,11.3
38122,8,10.9
38122,9,10.5
38122,10,10.35
38122,11,10.2
38122,12,9.9
38122,13,9.6
38122,14,10.85
38122,15,12.1
38122,16,14.2
38122,17,16.3
38122,18,18.15
38122,19,20
38122,20,21.25
38122,21,22.5
38122,22,23.15
38122,23,23.8
38122,24,24.35
38122,25,24.9
38122,26,25.05
38122,27,25.2
38122,28,25.3
38122,29,25.4
38122,30,25.5
38122,31,25.6
38122,32,24
38122,33,22.4
38122,34,20.5
38122,35,18.6
38122,36,18.4
38122,37,18.2
38122,38,17.5
38122,39,16.8
38122,40,15.55
38122,41,14.3
38122,42,13.25
38122,43,12.2
38122,44,12
38122,45,11.8
38122,46,11.9
38122,47,12
38122,48,11.6
38123,1,11.2
38123,2,11.3
38123,3,11.4
38123,4,11.75
38123,5,12.1
38123,6,12.25
38123,7,12.4
38123,8,11.9
38123,9,11.4
38123,10,11.05
38123,11,10.7
38123,12,10.05
38123,13,9.4
38123,14,10.9
38123,15,12.4
38123,16,14.35
38123,17,16.3
38123,18,17.95
38123,19,19.6
38123,20,20.5
38123,21,21.4
38123,22,22.25
38123,23,23.1
38123,24,24
38123,25,24.9
38123,26,25.25
38123,27,25.6
38123,28,26.15
38123,29,26.7
38123,30,26.55
38123,31,26.4
38123,32,25.45
38123,33,24.5
38123,34,22.75
38123,35,21
38123,36,19.25
38123,37,17.5
38123,38,16.9
38123,39,16.3
38123,40,15.7
38123,41,15.1
38123,42,13.65
38123,43,12.2
38123,44,11.7
38123,45,11.2
38123,46,11.45
38123,47,11.7
38123,48,10.95
38124,1,10.2
38124,2,9.75
38124,3,9.3
38124,4,8.85
38124,5,8.4
38124,6,8.45
38124,7,8.5
38124,8,7.75
38124,9,7
38124,10,6.95
38124,11,6.9
38124,12,6.85
38124,13,6.8
38124,14,8.7
38124,15,10.6
38124,16,12.3
38124,17,14
38124,18,16.25
38124,19,18.5
38124,20,19.95
38124,21,21.4
38124,22,22.15
38124,23,22.9
38124,24,23.7
38124,25,24.5
38124,26,24.75
38124,27,25
38124,28,25.15
38124,29,25.3
38124,30,25.35
38124,31,25.4
38124,32,25.3
38124,33,25.2
38124,34,21.95
38124,35,18.7
38124,36,17.7
38124,37,16.7
38124,38,16.4
38124,39,16.1
38124,40,14.3
38124,41,12.5
38124,42,11.6
38124,43,10.7
38124,44,10.35
38124,45,10
38124,46,9.7
38124,47,9.4
38124,48,8.95
38125,1,8.5
38125,2,8.6
38125,3,8.7
38125,4,7.85
38125,5,7
38125,6,7.1
38125,7,7.2
38125,8,7.05
38125,9,6.9
38125,10,6.35
38125,11,5.8
38125,12,6.3
38125,13,6.8
38125,14,8.15
38125,15,9.5
38125,16,11.55
38125,17,13.6
38125,18,15.35
38125,19,17.1
38125,20,18.4
38125,21,19.7
38125,22,21
38125,23,22.3
38125,24,23.05
38125,25,23.8
38125,26,24.4
38125,27,25
38125,28,25.45
38125,29,25.9
38125,30,25.15
38125,31,24.4
38125,32,23.4
38125,33,22.4
38125,34,20.5
38125,35,18.6
38125,36,17.4
38125,37,16.2
38125,38,16.6
38125,39,17
38125,40,16.25
38125,41,15.5
38125,42,14.95
38125,43,14.4
38125,44,14.2
38125,45,14
38125,46,13.3
38125,47,12.6
38125,48,12.65
38126,1,12.7
38126,2,12.25
38126,3,11.8
38126,4,11.4
38126,5,11
38126,6,11.05
38126,7,11.1
38126,8,11.5
38126,9,11.9
38126,10,11.3
38126,11,10.7
38126,12,11.4
38126,13,12.1
38126,14,12.75
38126,15,13.4
38126,16,14.7
38126,17,16
38126,18,17.15
38126,19,18.3
38126,20,19.9
38126,21,21.5
38126,22,21.65
38126,23,21.8
38126,24,22.25
38126,25,22.7
38126,26,23.5
38126,27,24.3
38126,28,23.85
38126,29,23.4
38126,30,23.15
38126,31,22.9
38126,32,22.25
38126,33,21.6
38126,34,20.75
38126,35,19.9
38126,36,20.35
38126,37,20.8
38126,38,20.3
38126,39,19.8
38126,40,19.6
38126,41,19.4
38126,42,19.25
38126,43,19.1
38126,44,18.65
38126,45,18.2
38126,46,17.1
38126,47,16
38126,48,15.25
38127,1,14.5
38127,2,14.9
38127,3,15.3
38127,4,15.35
38127,5,15.4
38127,6,15.35
38127,7,15.3
38127,8,15.25
38127,9,15.2
38127,10,14.75
38127,11,14.3
38127,12,14
38127,13,13.7
38127,14,14.65
38127,15,15.6
38127,16,17.1
38127,17,18.6
38127,18,19.65
38127,19,20.7
38127,20,21.45
38127,21,22.2
38127,22,22.95
38127,23,23.7
38127,24,23.8
38127,25,23.9
38127,26,23.8
38127,27,23.7
38127,28,23.35
38127,29,23
38127,30,22.85
38127,31,22.7
38127,32,21.95
38127,33,21.2
38127,34,19.65
38127,35,18.1
38127,36,16.9
38127,37,15.7
38127,38,15.9
38127,39,16.1
38127,40,15.2
38127,41,14.3
38127,42,13.75
38127,43,13.2
38127,44,12.45
38127,45,11.7
38127,46,11.15
38127,47,10.6
38127,48,10.7
38128,1,10.8
38128,2,10.9
38128,3,11
38128,4,10.7
38128,5,10.4
38128,6,9.3
38128,7,8.2
38128,8,8.7
38128,9,9.2
38128,10,9.05
38128,11,8.9
38128,12,8.3
38128,13,7.7
38128,14,9.5
38128,15,11.3
38128,16,13
38128,17,14.7
38128,18,16.15
38128,19,17.6
38128,20,18.95
38128,21,20.3
38128,22,21.25
38128,23,22.2
38128,24,22.9
38128,25,23.6
38128,26,24.25
38128,27,24.9
38128,28,25.05
38128,29,25.2
38128,30,25.1
38128,31,25
38128,32,23.65
38128,33,22.3
38128,34,21
38128,35,19.7
