"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HHWEALTH","TOT","PC_NDI","A","2002",351.5284,
"SWE","HHWEALTH","TOT","PC_NDI","A","2003",384.4658,
"SWE","HHWEALTH","TOT","PC_NDI","A","2004",401.4531,
"SWE","HHWEALTH","TOT","PC_NDI","A","2005",457.7519,
"SWE","HHWEALTH","TOT","PC_NDI","A","2006",486.1822,
"SWE","HHWEALTH","TOT","PC_NDI","A","2007",468.0617,
"SWE","HHWEALTH","TOT","PC_NDI","A","2008",418.3634,
"SWE","HHWEALTH","TOT","PC_NDI","A","2009",446.9079,
"SWE","HHWEALTH","TOT","PC_NDI","A","2010",471.4648,
"SWE","HHWEALTH","TOT","PC_NDI","A","2011",437.9375,
"SWE","HHWEALTH","TOT","PC_NDI","A","2012",445.843,
"SWE","HHWEALTH","TOT","PC_NDI","A","2013",473.4574,
"SWE","HHWEALTH","TOT","PC_NDI","A","2014",529.5099,
"SWE","HHWEALTH","TOT","PC_NDI","A","2015",547.6553,
"SWE","HHWEALTH","TOT","PC_NDI","A","2016",571.8211,
"SWE","HHWEALTH","TOT","PC_NDI","A","2017",576.3166,
"DNK","HHWEALTH","TOT","PC_NDI","A","1995",344.2535,
"DNK","HHWEALTH","TOT","PC_NDI","A","1996",364.7772,
"DNK","HHWEALTH","TOT","PC_NDI","A","1997",403.3148,
"DNK","HHWEALTH","TOT","PC_NDI","A","1998",403.8329,
"DNK","HHWEALTH","TOT","PC_NDI","A","1999",461.7084,
"DNK","HHWEALTH","TOT","PC_NDI","A","2000",456.5855,
"DNK","HHWEALTH","TOT","PC_NDI","A","2001",412.0347,
"DNK","HHWEALTH","TOT","PC_NDI","A","2002",384.2848,
"DNK","HHWEALTH","TOT","PC_NDI","A","2003",400.2106,
"DNK","HHWEALTH","TOT","PC_NDI","A","2004",416.1614,
"DNK","HHWEALTH","TOT","PC_NDI","A","2005",494.6431,
"DNK","HHWEALTH","TOT","PC_NDI","A","2006",526.9345,
"DNK","HHWEALTH","TOT","PC_NDI","A","2007",513.9355,
"DNK","HHWEALTH","TOT","PC_NDI","A","2008",428.417,
"DNK","HHWEALTH","TOT","PC_NDI","A","2009",422.8199,
"DNK","HHWEALTH","TOT","PC_NDI","A","2010",452.3412,
"DNK","HHWEALTH","TOT","PC_NDI","A","2011",447.9567,
"DNK","HHWEALTH","TOT","PC_NDI","A","2012",498.4937,
"DNK","HHWEALTH","TOT","PC_NDI","A","2013",509.4614,
"DNK","HHWEALTH","TOT","PC_NDI","A","2014",552.8384,
"DNK","HHWEALTH","TOT","PC_NDI","A","2015",566.2697,
"DNK","HHWEALTH","TOT","PC_NDI","A","2016",556.5776,
"NOR","HHWEALTH","TOT","PC_NDI","A","2012",306.6455,
"NOR","HHWEALTH","TOT","PC_NDI","A","2013",310.1391,
"NOR","HHWEALTH","TOT","PC_NDI","A","2014",317.5423,
"NOR","HHWEALTH","TOT","PC_NDI","A","2015",313.8806,
"GRC","HHWEALTH","TOT","PC_NDI","A","1995",357.745,
"GRC","HHWEALTH","TOT","PC_NDI","A","1996",364.4657,
"GRC","HHWEALTH","TOT","PC_NDI","A","1997",394.7142,
"GRC","HHWEALTH","TOT","PC_NDI","A","1998",416.8091,
"GRC","HHWEALTH","TOT","PC_NDI","A","1999",509.9413,
"GRC","HHWEALTH","TOT","PC_NDI","A","2000",449.5236,
"GRC","HHWEALTH","TOT","PC_NDI","A","2001",412.8181,
"GRC","HHWEALTH","TOT","PC_NDI","A","2002",377.0541,
"GRC","HHWEALTH","TOT","PC_NDI","A","2003",360.357,
"GRC","HHWEALTH","TOT","PC_NDI","A","2004",365.5017,
"GRC","HHWEALTH","TOT","PC_NDI","A","2005",387.1244,
"GRC","HHWEALTH","TOT","PC_NDI","A","2006",383.1251,
"GRC","HHWEALTH","TOT","PC_NDI","A","2007",378.269,
"GRC","HHWEALTH","TOT","PC_NDI","A","2008",322.7289,
"GRC","HHWEALTH","TOT","PC_NDI","A","2009",321.5887,
"GRC","HHWEALTH","TOT","PC_NDI","A","2010",315.493,
"GRC","HHWEALTH","TOT","PC_NDI","A","2011",321.7423,
"GRC","HHWEALTH","TOT","PC_NDI","A","2012",351.9815,
"GRC","HHWEALTH","TOT","PC_NDI","A","2013",419.1918,
"GRC","HHWEALTH","TOT","PC_NDI","A","2014",400.5109,
"GRC","HHWEALTH","TOT","PC_NDI","A","2015",398.4425,
"KOR","HHWEALTH","TOT","PC_NDI","A","2008",281.4669,
"KOR","HHWEALTH","TOT","PC_NDI","A","2009",314.5947,
"KOR","HHWEALTH","TOT","PC_NDI","A","2010",328.6548,
"KOR","HHWEALTH","TOT","PC_NDI","A","2011",322.2812,
"KOR","HHWEALTH","TOT","PC_NDI","A","2012",332.5428,
"KOR","HHWEALTH","TOT","PC_NDI","A","2013",334.5314,
"KOR","HHWEALTH","TOT","PC_NDI","A","2014",343.3296,
"KOR","HHWEALTH","TOT","PC_NDI","A","2015",348.488,
"KOR","HHWEALTH","TOT","PC_NDI","A","2016",352.5526,
"KOR","HHWEALTH","TOT","PC_NDI","A","2017",365.4931,
"AUT","HHWEALTH","TOT","PC_NDI","A","1995",318.3503,
"AUT","HHWEALTH","TOT","PC_NDI","A","1996",331.7697,
"AUT","HHWEALTH","TOT","PC_NDI","A","1997",345.013,
"AUT","HHWEALTH","TOT","PC_NDI","A","1998",350.8672,
"AUT","HHWEALTH","TOT","PC_NDI","A","1999",351.2296,
"AUT","HHWEALTH","TOT","PC_NDI","A","2000",356.1291,
"AUT","HHWEALTH","TOT","PC_NDI","A","2001",359.8342,
"AUT","HHWEALTH","TOT","PC_NDI","A","2002",360.9031,
"AUT","HHWEALTH","TOT","PC_NDI","A","2003",367.2281,
"AUT","HHWEALTH","TOT","PC_NDI","A","2004",372.5252,
"AUT","HHWEALTH","TOT","PC_NDI","A","2005",370.243,
"AUT","HHWEALTH","TOT","PC_NDI","A","2006",376.9075,
"AUT","HHWEALTH","TOT","PC_NDI","A","2007",381.369,
"AUT","HHWEALTH","TOT","PC_NDI","A","2008",369.0465,
"AUT","HHWEALTH","TOT","PC_NDI","A","2009",395.7118,
"AUT","HHWEALTH","TOT","PC_NDI","A","2010",408.4862,
"AUT","HHWEALTH","TOT","PC_NDI","A","2011",406.3002,
"AUT","HHWEALTH","TOT","PC_NDI","A","2012",407.8979,
"AUT","HHWEALTH","TOT","PC_NDI","A","2013",427.0953,
"AUT","HHWEALTH","TOT","PC_NDI","A","2014",432.6924,
"AUT","HHWEALTH","TOT","PC_NDI","A","2015",438.4202,
"AUT","HHWEALTH","TOT","PC_NDI","A","2016",438.5546,
"AUT","HHWEALTH","TOT","PC_NDI","A","2017",444.1288,
"PRT","HHWEALTH","TOT","PC_NDI","A","2012",383.2992,
"PRT","HHWEALTH","TOT","PC_NDI","A","2013",386.7551,
"PRT","HHWEALTH","TOT","PC_NDI","A","2014",404.9833,
"LVA","HHWEALTH","TOT","PC_NDI","A","1995",319.7571,
"LVA","HHWEALTH","TOT","PC_NDI","A","1996",287.4326,
"LVA","HHWEALTH","TOT","PC_NDI","A","1997",271.2606,
"LVA","HHWEALTH","TOT","PC_NDI","A","1998",281.8462,
"LVA","HHWEALTH","TOT","PC_NDI","A","1999",272.1686,
"LVA","HHWEALTH","TOT","PC_NDI","A","2000",251.5085,
"LVA","HHWEALTH","TOT","PC_NDI","A","2001",214.6958,
"LVA","HHWEALTH","TOT","PC_NDI","A","2002",284.9209,
"LVA","HHWEALTH","TOT","PC_NDI","A","2003",298.3441,
"LVA","HHWEALTH","TOT","PC_NDI","A","2004",264.4057,
"LVA","HHWEALTH","TOT","PC_NDI","A","2005",266.4455,
"LVA","HHWEALTH","TOT","PC_NDI","A","2006",334.102,
"LVA","HHWEALTH","TOT","PC_NDI","A","2007",359.5993,
"LVA","HHWEALTH","TOT","PC_NDI","A","2008",305.4951,
"LVA","HHWEALTH","TOT","PC_NDI","A","2009",238.267,
"LVA","HHWEALTH","TOT","PC_NDI","A","2010",261.0041,
"LVA","HHWEALTH","TOT","PC_NDI","A","2011",343.4159,
"LVA","HHWEALTH","TOT","PC_NDI","A","2012",375.8847,
"LVA","HHWEALTH","TOT","PC_NDI","A","2013",367.0843,
"LVA","HHWEALTH","TOT","PC_NDI","A","2014",414.5817,
"LVA","HHWEALTH","TOT","PC_NDI","A","2015",384.803,
"AUS","HHWEALTH","FINAN","USD","A","1995",21402.84,
"AUS","HHWEALTH","FINAN","USD","A","1996",22835.97,
"AUS","HHWEALTH","FINAN","USD","A","1997",24521.21,
"AUS","HHWEALTH","FINAN","USD","A","1998",27042.93,
"AUS","HHWEALTH","FINAN","USD","A","1999",29977.85,
"AUS","HHWEALTH","FINAN","USD","A","2000",29897.78,
"AUS","HHWEALTH","FINAN","USD","A","2001",31096.2,
"AUS","HHWEALTH","FINAN","USD","A","2002",29448.47,
"AUS","HHWEALTH","FINAN","USD","A","2003",31914.75,
"AUS","HHWEALTH","FINAN","USD","A","2004",36875.85,
"AUS","HHWEALTH","FINAN","USD","A","2005",41525.95,
"AUS","HHWEALTH","FINAN","USD","A","2006",46635.06,
"AUS","HHWEALTH","FINAN","USD","A","2007",49634.05,
"AUS","HHWEALTH","FINAN","USD","A","2008",36760.82,
"AUS","HHWEALTH","FINAN","USD","A","2009",44895.7,
"AUS","HHWEALTH","FINAN","USD","A","2010",43663.41,
"AUS","HHWEALTH","FINAN","USD","A","2011",40426.67,
"AUS","HHWEALTH","FINAN","USD","A","2012",49073.34,
"AUS","HHWEALTH","FINAN","USD","A","2013",56424.94,
"AUS","HHWEALTH","FINAN","USD","A","2014",61236.7,
"AUS","HHWEALTH","FINAN","USD","A","2015",64597.27,
"AUS","HHWEALTH","FINAN","USD","A","2016",70895.22,
"AUS","HHWEALTH","FINAN","USD","A","2017",74876.26,
"AUT","HHWEALTH","FINAN","USD","A","1995",23855.74,
"AUT","HHWEALTH","FINAN","USD","A","1996",25451.13,
"AUT","HHWEALTH","FINAN","USD","A","1997",26571.54,
"AUT","HHWEALTH","FINAN","USD","A","1998",28294.46,
"AUT","HHWEALTH","FINAN","USD","A","1999",29611.01,
"AUT","HHWEALTH","FINAN","USD","A","2000",31916.82,
"AUT","HHWEALTH","FINAN","USD","A","2001",31921.96,
"AUT","HHWEALTH","FINAN","USD","A","2002",33065.16,
"AUT","HHWEALTH","FINAN","USD","A","2003",35617.39,
"AUT","HHWEALTH","FINAN","USD","A","2004",38042.4,
"AUT","HHWEALTH","FINAN","USD","A","2005",40572.84,
"AUT","HHWEALTH","FINAN","USD","A","2006",44632.79,
"AUT","HHWEALTH","FINAN","USD","A","2007",46631.8,
"AUT","HHWEALTH","FINAN","USD","A","2008",44802.32,
"AUT","HHWEALTH","FINAN","USD","A","2009",50255.97,
"AUT","HHWEALTH","FINAN","USD","A","2010",52506.21,
"AUT","HHWEALTH","FINAN","USD","A","2011",53068.29,
"AUT","HHWEALTH","FINAN","USD","A","2012",56621.76,
"AUT","HHWEALTH","FINAN","USD","A","2013",60925.36,
"AUT","HHWEALTH","FINAN","USD","A","2014",63355.71,
"AUT","HHWEALTH","FINAN","USD","A","2015",64198.61,
"AUT","HHWEALTH","FINAN","USD","A","2016",66161.85,
"AUT","HHWEALTH","FINAN","USD","A","2017",67953.47,
"BEL","HHWEALTH","FINAN","USD","A","1995",48603.21,
"BEL","HHWEALTH","FINAN","USD","A","1996",52634.37,
"BEL","HHWEALTH","FINAN","USD","A","1997",56853.95,
"BEL","HHWEALTH","FINAN","USD","A","1998",58893.34,
"BEL","HHWEALTH","FINAN","USD","A","1999",65385.59,
"BEL","HHWEALTH","FINAN","USD","A","2000",67350.88,
"BEL","HHWEALTH","FINAN","USD","A","2001",68954.22,
"BEL","HHWEALTH","FINAN","USD","A","2002",65213.36,
"BEL","HHWEALTH","FINAN","USD","A","2003",68073.86,
"BEL","HHWEALTH","FINAN","USD","A","2004",72570.96,
"BEL","HHWEALTH","FINAN","USD","A","2005",78157.98,
"BEL","HHWEALTH","FINAN","USD","A","2006",81418.62,
"BEL","HHWEALTH","FINAN","USD","A","2007",82072.09,
"BEL","HHWEALTH","FINAN","USD","A","2008",74981.96,
"BEL","HHWEALTH","FINAN","USD","A","2009",82744.62,
"BEL","HHWEALTH","FINAN","USD","A","2010",89361.98,
"BEL","HHWEALTH","FINAN","USD","A","2011",90778.37,
"BEL","HHWEALTH","FINAN","USD","A","2012",96530.52,
"BEL","HHWEALTH","FINAN","USD","A","2013",101199,
"BEL","HHWEALTH","FINAN","USD","A","2014",107907.1,
"BEL","HHWEALTH","FINAN","USD","A","2015",112317.1,
"BEL","HHWEALTH","FINAN","USD","A","2016",116266.8,
"BEL","HHWEALTH","FINAN","USD","A","2017",116444.3,
"CAN","HHWEALTH","FINAN","USD","A","1995",36298.9,
"CAN","HHWEALTH","FINAN","USD","A","1996",41646.06,
"CAN","HHWEALTH","FINAN","USD","A","1997",45543.73,
"CAN","HHWEALTH","FINAN","USD","A","1998",47098.07,
"CAN","HHWEALTH","FINAN","USD","A","1999",50365.09,
"CAN","HHWEALTH","FINAN","USD","A","2000",50458.49,
"CAN","HHWEALTH","FINAN","USD","A","2001",48012.92,
"CAN","HHWEALTH","FINAN","USD","A","2002",45435.43,
"CAN","HHWEALTH","FINAN","USD","A","2003",48474.94,
"CAN","HHWEALTH","FINAN","USD","A","2004",50693.68,
"CAN","HHWEALTH","FINAN","USD","A","2005",57847.32,
"CAN","HHWEALTH","FINAN","USD","A","2006",63200.2,
"CAN","HHWEALTH","FINAN","USD","A","2007",64679.73,
"CAN","HHWEALTH","FINAN","USD","A","2008",54226.88,
"CAN","HHWEALTH","FINAN","USD","A","2009",62745.41,
"CAN","HHWEALTH","FINAN","USD","A","2010",68223.73,
"CAN","HHWEALTH","FINAN","USD","A","2011",68246.61,
"CAN","HHWEALTH","FINAN","USD","A","2012",74266.09,
"CAN","HHWEALTH","FINAN","USD","A","2013",82117.67,
"CAN","HHWEALTH","FINAN","USD","A","2014",91078.91,
"CAN","HHWEALTH","FINAN","USD","A","2015",92125.52,
"CAN","HHWEALTH","FINAN","USD","A","2016",98834.21,
"CAN","HHWEALTH","FINAN","USD","A","2017",104841.9,
"CZE","HHWEALTH","FINAN","USD","A","1995",9573.885,
"CZE","HHWEALTH","FINAN","USD","A","1996",10088.31,
"CZE","HHWEALTH","FINAN","USD","A","1997",10965.74,
"CZE","HHWEALTH","FINAN","USD","A","1998",11130.86,
"CZE","HHWEALTH","FINAN","USD","A","1999",11352.11,
"CZE","HHWEALTH","FINAN","USD","A","2000",11396.65,
"CZE","HHWEALTH","FINAN","USD","A","2001",12326.29,
"CZE","HHWEALTH","FINAN","USD","A","2002",12633.41,
"CZE","HHWEALTH","FINAN","USD","A","2003",13708.18,
"CZE","HHWEALTH","FINAN","USD","A","2004",13139.46,
"CZE","HHWEALTH","FINAN","USD","A","2005",13423.67,
"CZE","HHWEALTH","FINAN","USD","A","2006",14056.1,
"CZE","HHWEALTH","FINAN","USD","A","2007",15691.47,
"CZE","HHWEALTH","FINAN","USD","A","2008",16423.87,
"CZE","HHWEALTH","FINAN","USD","A","2009",16955.54,
"CZE","HHWEALTH","FINAN","USD","A","2010",18252.43,
"CZE","HHWEALTH","FINAN","USD","A","2011",18956.35,
"CZE","HHWEALTH","FINAN","USD","A","2012",21165.44,
"CZE","HHWEALTH","FINAN","USD","A","2013",22964.5,
"CZE","HHWEALTH","FINAN","USD","A","2014",25034.23,
"CZE","HHWEALTH","FINAN","USD","A","2015",26530.37,
"CZE","HHWEALTH","FINAN","USD","A","2016",28358.15,
"CZE","HHWEALTH","FINAN","USD","A","2017",29864.4,
"DNK","HHWEALTH","FINAN","USD","A","1995",15363.08,
"DNK","HHWEALTH","FINAN","USD","A","1996",17188.57,
"DNK","HHWEALTH","FINAN","USD","A","1997",20849.9,
"DNK","HHWEALTH","FINAN","USD","A","1998",21930.8,
"DNK","HHWEALTH","FINAN","USD","A","1999",26387.41,
"DNK","HHWEALTH","FINAN","USD","A","2000",27321.47,
"DNK","HHWEALTH","FINAN","USD","A","2001",23300.56,
"DNK","HHWEALTH","FINAN","USD","A","2002",21710.9,
"DNK","HHWEALTH","FINAN","USD","A","2003",24265.46,
"DNK","HHWEALTH","FINAN","USD","A","2004",28486.47,
"DNK","HHWEALTH","FINAN","USD","A","2005",40581.37,
"DNK","HHWEALTH","FINAN","USD","A","2006",46760.7,
"DNK","HHWEALTH","FINAN","USD","A","2007",43875.3,
"DNK","HHWEALTH","FINAN","USD","A","2008",30628.99,
"DNK","HHWEALTH","FINAN","USD","A","2009",39217.71,
"DNK","HHWEALTH","FINAN","USD","A","2010",48331.43,
"DNK","HHWEALTH","FINAN","USD","A","2011",49153.68,
"DNK","HHWEALTH","FINAN","USD","A","2012",58963.75,
"DNK","HHWEALTH","FINAN","USD","A","2013",63902.38,
"DNK","HHWEALTH","FINAN","USD","A","2014",73069.38,
"DNK","HHWEALTH","FINAN","USD","A","2015",79664.89,
"DNK","HHWEALTH","FINAN","USD","A","2016",82144.21,
"DNK","HHWEALTH","FINAN","USD","A","2017",90263.3,
"FIN","HHWEALTH","FINAN","USD","A","1995",6906.18,
"FIN","HHWEALTH","FINAN","USD","A","1996",8603.466,
"FIN","HHWEALTH","FINAN","USD","A","1997",10477.07,
"FIN","HHWEALTH","FINAN","USD","A","1998",13087.4,
"FIN","HHWEALTH","FINAN","USD","A","1999",17918.12,
"FIN","HHWEALTH","FINAN","USD","A","2000",19554.31,
"FIN","HHWEALTH","FINAN","USD","A","2001",18077.87,
"FIN","HHWEALTH","FINAN","USD","A","2002",16588.68,
"FIN","HHWEALTH","FINAN","USD","A","2003",18429.39,
"FIN","HHWEALTH","FINAN","USD","A","2004",19599.66,
"FIN","HHWEALTH","FINAN","USD","A","2005",21579.72,
"FIN","HHWEALTH","FINAN","USD","A","2006",23202.2,
"FIN","HHWEALTH","FINAN","USD","A","2007",22761.24,
"FIN","HHWEALTH","FINAN","USD","A","2008",16970.03,
"FIN","HHWEALTH","FINAN","USD","A","2009",21547.52,
"FIN","HHWEALTH","FINAN","USD","A","2010",24637.66,
"FIN","HHWEALTH","FINAN","USD","A","2011",20743.7,
"FIN","HHWEALTH","FINAN","USD","A","2012",22914.28,
"FIN","HHWEALTH","FINAN","USD","A","2013",26987.53,
"FIN","HHWEALTH","FINAN","USD","A","2014",29342.15,
"FIN","HHWEALTH","FINAN","USD","A","2015",30519.12,
"FIN","HHWEALTH","FINAN","USD","A","2016",30821.65,
"FIN","HHWEALTH","FINAN","USD","A","2017",32063.76,
"FRA","HHWEALTH","FINAN","USD","A","1995",21478.67,
"FRA","HHWEALTH","FINAN","USD","A","1996",26163.21,
"FRA","HHWEALTH","FINAN","USD","A","1997",28360.74,
"FRA","HHWEALTH","FINAN","USD","A","1998",30597.91,
"FRA","HHWEALTH","FINAN","USD","A","1999",35199.94,
"FRA","HHWEALTH","FINAN","USD","A","2000",36852.43,
"FRA","HHWEALTH","FINAN","USD","A","2001",35328.59,
"FRA","HHWEALTH","FINAN","USD","A","2002",34710.21,
"FRA","HHWEALTH","FINAN","USD","A","2003",35529.61,
"FRA","HHWEALTH","FINAN","USD","A","2004",37044.81,
"FRA","HHWEALTH","FINAN","USD","A","2005",40117.11,
"FRA","HHWEALTH","FINAN","USD","A","2006",45628.5,
"FRA","HHWEALTH","FINAN","USD","A","2007",47361.01,
"FRA","HHWEALTH","FINAN","USD","A","2008",41725.71,
"FRA","HHWEALTH","FINAN","USD","A","2009",45980.77,
"FRA","HHWEALTH","FINAN","USD","A","2010",49321.87,
"FRA","HHWEALTH","FINAN","USD","A","2011",49869.23,
"FRA","HHWEALTH","FINAN","USD","A","2012",53223.84,
"FRA","HHWEALTH","FINAN","USD","A","2013",57475.09,
"FRA","HHWEALTH","FINAN","USD","A","2014",59819.79,
"FRA","HHWEALTH","FINAN","USD","A","2015",62879.53,
"FRA","HHWEALTH","FINAN","USD","A","2016",67782.7,
"FRA","HHWEALTH","FINAN","USD","A","2017",71341.74,
"DEU","HHWEALTH","FINAN","USD","A","1995",17436.47,
"DEU","HHWEALTH","FINAN","USD","A","1996",18889.24,
"DEU","HHWEALTH","FINAN","USD","A","1997",20862.86,
"DEU","HHWEALTH","FINAN","USD","A","1998",22639.94,
"DEU","HHWEALTH","FINAN","USD","A","1999",25309.49,
"DEU","HHWEALTH","FINAN","USD","A","2000",25996.02,
"DEU","HHWEALTH","FINAN","USD","A","2001",27407.28,
"DEU","HHWEALTH","FINAN","USD","A","2002",26918.57,
"DEU","HHWEALTH","FINAN","USD","A","2003",30243.41,
"DEU","HHWEALTH","FINAN","USD","A","2004",33255.44,
"DEU","HHWEALTH","FINAN","USD","A","2005",36672.32,
"DEU","HHWEALTH","FINAN","USD","A","2006",37961.53,
"DEU","HHWEALTH","FINAN","USD","A","2007",42103.82,
"DEU","HHWEALTH","FINAN","USD","A","2008",40341.52,
"DEU","HHWEALTH","FINAN","USD","A","2009",43497.94,
"DEU","HHWEALTH","FINAN","USD","A","2010",46638.35,
"DEU","HHWEALTH","FINAN","USD","A","2011",47967.08,
"DEU","HHWEALTH","FINAN","USD","A","2012",51308.25,
"DEU","HHWEALTH","FINAN","USD","A","2013",54969.74,
"DEU","HHWEALTH","FINAN","USD","A","2014",58563.65,
"DEU","HHWEALTH","FINAN","USD","A","2015",60770.58,
"DEU","HHWEALTH","FINAN","USD","A","2016",63303.73,
"DEU","HHWEALTH","FINAN","USD","A","2017",66779.24,
"GRC","HHWEALTH","FINAN","USD","A","1995",15279.55,
"GRC","HHWEALTH","FINAN","USD","A","1996",15989.84,
"GRC","HHWEALTH","FINAN","USD","A","1997",19233.12,
"GRC","HHWEALTH","FINAN","USD","A","1998",23166.96,
"GRC","HHWEALTH","FINAN","USD","A","1999",34527.67,
"GRC","HHWEALTH","FINAN","USD","A","2000",26781.94,
"GRC","HHWEALTH","FINAN","USD","A","2001",23610.62,
"GRC","HHWEALTH","FINAN","USD","A","2002",20238.81,
"GRC","HHWEALTH","FINAN","USD","A","2003",20427.28,
"GRC","HHWEALTH","FINAN","USD","A","2004",22654.79,
"GRC","HHWEALTH","FINAN","USD","A","2005",25897.64,
"GRC","HHWEALTH","FINAN","USD","A","2006",27645.25,
"GRC","HHWEALTH","FINAN","USD","A","2007",27677.15,
"GRC","HHWEALTH","FINAN","USD","A","2008",18660.22,
"GRC","HHWEALTH","FINAN","USD","A","2009",19893.75,
"GRC","HHWEALTH","FINAN","USD","A","2010",13943.78,
"GRC","HHWEALTH","FINAN","USD","A","2011",11248.17,
"GRC","HHWEALTH","FINAN","USD","A","2012",12196.39,
"GRC","HHWEALTH","FINAN","USD","A","2013",18920.65,
"GRC","HHWEALTH","FINAN","USD","A","2014",20708.82,
"GRC","HHWEALTH","FINAN","USD","A","2015",20640.71,
"GRC","HHWEALTH","FINAN","USD","A","2016",21098.5,
"GRC","HHWEALTH","FINAN","USD","A","2017",24287.69,
"HUN","HHWEALTH","FINAN","USD","A","1995",5001.721,
"HUN","HHWEALTH","FINAN","USD","A","1996",5460.671,
"HUN","HHWEALTH","FINAN","USD","A","1997",5904.144,
"HUN","HHWEALTH","FINAN","USD","A","1998",6607.863,
"HUN","HHWEALTH","FINAN","USD","A","1999",7372.075,
"HUN","HHWEALTH","FINAN","USD","A","2000",8148.642,
"HUN","HHWEALTH","FINAN","USD","A","2001",8865.897,
"HUN","HHWEALTH","FINAN","USD","A","2002",9348.353,
"HUN","HHWEALTH","FINAN","USD","A","2003",9525.811,
"HUN","HHWEALTH","FINAN","USD","A","2004",10009.78,
"HUN","HHWEALTH","FINAN","USD","A","2005",11085.6,
"HUN","HHWEALTH","FINAN","USD","A","2006",12327.37,
"HUN","HHWEALTH","FINAN","USD","A","2007",12869.78,
"HUN","HHWEALTH","FINAN","USD","A","2008",12204.2,
"HUN","HHWEALTH","FINAN","USD","A","2009",14086.7,
"HUN","HHWEALTH","FINAN","USD","A","2010",15034.31,
"HUN","HHWEALTH","FINAN","USD","A","2011",16538.17,
"HUN","HHWEALTH","FINAN","USD","A","2012",18620.23,
"HUN","HHWEALTH","FINAN","USD","A","2013",20880.52,
"HUN","HHWEALTH","FINAN","USD","A","2014",23092.29,
"HUN","HHWEALTH","FINAN","USD","A","2015",25724.71,
"HUN","HHWEALTH","FINAN","USD","A","2016",27897.98,
"HUN","HHWEALTH","FINAN","USD","A","2017",29734.37,
"ISL","HHWEALTH","FINAN","USD","A","2003",27355.47,
"ISL","HHWEALTH","FINAN","USD","A","2014",61568.43,
"ISL","HHWEALTH","FINAN","USD","A","2015",71365.1,
"ISL","HHWEALTH","FINAN","USD","A","2016",78326.91,
"IRL","HHWEALTH","FINAN","USD","A","2001",32462.3,
"IRL","HHWEALTH","FINAN","USD","A","2002",29233.7,
"IRL","HHWEALTH","FINAN","USD","A","2003",30322.79,
"IRL","HHWEALTH","FINAN","USD","A","2004",31384.13,
"IRL","HHWEALTH","FINAN","USD","A","2005",30530.9,
"IRL","HHWEALTH","FINAN","USD","A","2006",31581.73,
"IRL","HHWEALTH","FINAN","USD","A","2007",24644.58,
"IRL","HHWEALTH","FINAN","USD","A","2008",16269.1,
"IRL","HHWEALTH","FINAN","USD","A","2009",22733.33,
"IRL","HHWEALTH","FINAN","USD","A","2010",29357.85,
"IRL","HHWEALTH","FINAN","USD","A","2011",30297.22,
"IRL","HHWEALTH","FINAN","USD","A","2012",35365.81,
"IRL","HHWEALTH","FINAN","USD","A","2013",38664.49,
"IRL","HHWEALTH","FINAN","USD","A","2014",46771.67,
"IRL","HHWEALTH","FINAN","USD","A","2015",51414.36,
"IRL","HHWEALTH","FINAN","USD","A","2016",55137.51,
"IRL","HHWEALTH","FINAN","USD","A","2017",57881.73,
"ITA","HHWEALTH","FINAN","USD","A","1995",34927.54,
"ITA","HHWEALTH","FINAN","USD","A","1996",37339.84,
"ITA","HHWEALTH","FINAN","USD","A","1997",42794.56,
"ITA","HHWEALTH","FINAN","USD","A","1998",49512.25,
"ITA","HHWEALTH","FINAN","USD","A","1999",53406.5,
"ITA","HHWEALTH","FINAN","USD","A","2000",57418.99,
"ITA","HHWEALTH","FINAN","USD","A","2001",55492.8,
"ITA","HHWEALTH","FINAN","USD","A","2002",56235.65,
"ITA","HHWEALTH","FINAN","USD","A","2003",56361.2,
"ITA","HHWEALTH","FINAN","USD","A","2004",58469.17,
"ITA","HHWEALTH","FINAN","USD","A","2005",64795.36,
"ITA","HHWEALTH","FINAN","USD","A","2006",71995.32,
"ITA","HHWEALTH","FINAN","USD","A","2007",66739.72,
"ITA","HHWEALTH","FINAN","USD","A","2008",63724.29,
"ITA","HHWEALTH","FINAN","USD","A","2009",63024.72,
"ITA","HHWEALTH","FINAN","USD","A","2010",60082.12,
"ITA","HHWEALTH","FINAN","USD","A","2011",58869.89,
"ITA","HHWEALTH","FINAN","USD","A","2012",63636.96,
"ITA","HHWEALTH","FINAN","USD","A","2013",68808.28,
"ITA","HHWEALTH","FINAN","USD","A","2014",70555.12,
"ITA","HHWEALTH","FINAN","USD","A","2015",72657.39,
"ITA","HHWEALTH","FINAN","USD","A","2016",75834.82,
"ITA","HHWEALTH","FINAN","USD","A","2017",79914.48,
"JPN","HHWEALTH","FINAN","USD","A","1995",45434.8,
"JPN","HHWEALTH","FINAN","USD","A","1996",47408.37,
"JPN","HHWEALTH","FINAN","USD","A","1997",49271.71,
"JPN","HHWEALTH","FINAN","USD","A","1998",51582.76,
"JPN","HHWEALTH","FINAN","USD","A","1999",56082.93,
"JPN","HHWEALTH","FINAN","USD","A","2000",59602.04,
"JPN","HHWEALTH","FINAN","USD","A","2001",61653.99,
"JPN","HHWEALTH","FINAN","USD","A","2002",64467.4,
